sentiment	productId	userId	summary	text	helpfulY	helpfulN
-1	B001EPQUEA	A2KP45DO3RY4RG	Mostly cashews and almonds!	"Holy Schnikes!! The price today is 4 times what I paid for one of these at the Mart a few days ago!! So that means for 2 cans it's twice the price, Unless the price drops to about seven dollars per can with no shipping, it's not worth it. I paid under seven for my 18.5oz can...and they're over half almonds and cashews...I don't mind almonds, but I'm not a big cashew fan (I know, weird) I love all the others the best. :) However, they are getting 3 stars because the quality of the nuts was great - if you don't mind that cashews and almonds are the new ""peanuts"" of no peanut nut mixes - then you'll be fine!"	0	0
1	B0012N65LC	A33UUAM37KZCG9	Delicious but fragile	My wife and I love this delicate wafer rolled round a delicous chocolate paste. The only problem we encountered is that it was poorly packed for shipping and as fragile as the product was, we had many soft globs of chocolate surrounded by wafer flakes. There was at least 75% breakage.<br /><br />We will try it again soon, but if it comes damaged, it will be return/refund time.	3	1
-1	B001EO5R04	A3C39I4ZCC5212	Very strong...	This is my first bag of chai tea and I have to say, it's extremely strong if you try to drink this straight. I can barely taste the tea itself, just a bit of bitter, and an extremely strong spice taste.<br /><br />It gets better if you water it down a lot, or take it with a lot of milk (basically a chai tea latte), which I suppose is how it's supposed to be drunk. But you start losing the base tea and only get the other spices.	0	2
-1	B007PA32KI	AXYX9MN0RO1X4	$$$	The product was over priced. You can buy it at a number of discount stores at a better price. And they are over priced.<br />If you do the math, it cost over $10 a pound.	0	0
-1	B000NO5CW4	A1LQ4M15TSLZJH	Not made in Spain	I just received my order of six (6) packages or Artesano True Rustic Style Chorizo - advertised as made in Spain. What I received is clearly marked made in the USA. I have not opened or tasted the chorizo, but clearly disappointed about the misrepresentation.	1	1
-1	B001BDDTB2	A35VI0H5AFHOJ5	3 cats give 5 stars to 5 out of 6 flavors but  should I?	"This review covers the two chicken flavors offered here as well as four fish flavors in the variety pack offered elsewhere on this site.  My three cats loved all four fish flavors and the Chicken Pot Pie but only the one who eats anything would eat the Sesame Chicken. Fortunately Chicken Pot Pie is available separately.<br /><br />Because of concerns about the controversial ingredient menadione sodium bisulfite raised in Joe McBu's review of the fish flavors, I'm  somewhat wary of  this product.  A Google check of ""menadione sodium sulfite in pet food"" shows  there's quite a bit of concern in the blogosphere  and it centers on two factors 1. This ingredient is a cheap and not very effective source of Vitamin K that has not been tested for safety in pets.  2. The FDA  bans it for human consumption due to its associations with kidney/liver damage.  So the question then becomes: might it not also be a factor in why kidney disease is such a common pet killer, especially senior pets (which mine are)?  Consumer concerns seem to be having some impact, as many manufacturers are discontinuing using it. An email questioning its use sent to the Petite Cuisine site over a week ago has not been answered.<br /><br />After losing  a cat to the poisoned Chinese wheat gluten in '07, I switched to Fancy Feast grilled flavors,  the only wet food that was both free from wheat gluten and considered edible by my fussiest cat when laced with his evening meds.  Petite Cuisine is a huge hit with Fitz, probably because it's  even more liquidy than grilled Fancy Feast, which I've just learned also contains menadione.<br /><br />So, what to do?  At the moment I'm dividing one can of Petite Cuisine among the three cats for the evening meal when Fitz gets his meds, supplemented with California Natural or Paul Newman Senior dry food, neither of which contain menadione. Mornings I use wet Wellness (which is much less popular at my house, but menadione-free) instead of Petite Cuisine or Fancy Feast.  For treats, Greenies have been eliminated in favor of  Whole Life Chicken Treats.<br /><br />Meanwhile, I recommend you read Joe McBu's review on the fish pack page."	1	0
-1	B00569SGCO	AEBAUPOM4TF9S	Decent and zippy, good value	I eat mine mashed on buttered toast with fresh black pepper. These are medium fish, running 5 per tin, in good condition, tender but not quite mushy. These are my first hot-sauce sardines. The spicy hot sauce almost overwhelms the taste of the fish, so I'd say this is more of a protein/hot-sauce experience than a sardine snack. Luckily, they're not too salty. The sauce is very spicy for a mass consumer product, but for dedicated heat/pain folks, I'm sure these fishies will be almost mild. Frankly, I was surprised by how decent these fish were for the price compared to some of the other cut-rate sardines I've tried. When I need a change from my usual sardines in tomato sauce, I'll reach for these guys. Heck, I had a positive enough experience that I'm looking forward to trying other brands of hot-sauce fish.	0	1
1	B001H0FI22	A3HJXYP3GFYEFG	Great Coffee	This is the best Cappuccino I've had from a home coffee maker. I've traveled to Europe and had many Cappuccino and this is the closest thing to it. I use the manual setting and get it just right.	0	0
-1	B001RV50S8	A22SPX2S3SLVWU	Not what I hoped for	"I make a lot of soups and also often use chicken bullion when I make beans or sauces.  After getting disgusted with not being able to find one without ""Salt, MSG..."" as the first two ingredients on the label I turned to Amazon and found this.  After receiving it today and making a sample cup of broth I have to say I'm really disappointed in it.<br /><br />First of all, there's no ""chicken"" in the ingredients at all.  The closest we have to anything animal is ""CSC shortening"" -- I don't know what that particular product is but much of the time shortenings are trans-fats which are extremely unhealthy for you.  The last ingredient listed is ""Other Spices"" which is often a codeword for MSG.<br /><br />Basically, as far as I can tell from the product list and taste of the final product this is a jar full of tumeric and celery and onion powder.  When you use it to make broth you end up with a substance that's the same color, opacity, and viscosity as orange juice and that tastes not at all of chicken broth.  It also has a film of semisolid granules floating at the top that have the consistency of those little orange fish eggs you sometimes find on sushi (my guess is that it's either the shortening or poorly dissolved celery powder) that would have to be skimmed off of any soup you made if you wanted people to actually eat it.<br /><br />The next two products I will try in my search for a low/no sodium chicken base is Herb Ox's Sodium Free Chicken Bullion (which potassium cholride as a substitute for salt and monoammonium glutamate as a sub for MSG, an imperfect solution to just leaving them out) and if that doesn't taste good then I'll probably end up with the ""low"" sodium Better Than Bullion chicken stock paste product, which I know at least tastes right even though it still has an awful lot of salt in there and is much more expensive than regular bullion."	15	0
-1	B00142BX68	ASSKNUG7SHUA1	Sage Tea - helping with hot flashes	When I bought the first box I had a cup of tea every night and thought the hot flashes subsided a bit, so I bought another box.  The second box, not so much.  I am not sure if the tea builds up in your system and stops working or if it is just me.  The tea does not have a bad taste, doable for its purpose.  Sage tea has been recommended by many as a means of cutting down hot flashes, vs taking meds that can be linked to cancer.  Give it try, it might work for you.	3	1
-1	B000FKEXEE	A11Z127DUM7RN2	shipping costs more than the product	I have been looking for tubed ginger and thought I had finally found it. But the shipping for this item costs more than the item. that drives the cost way up. No a good value buy.	1	0
1	B006N3IG4K	AF0RBVW29WQNT	Wolfgang knows how to brew it!	My favorite of the Wolfgang series discovered when trying all of the flavors in the available sample pack. Very good flavor, consistent with each pod and not overdone with added flavors. Very good dark roast Colombian cup of coffee from the Wolf.	0	0
-1	B003GTR8IO	A1912KE9NOL3AC	Eh.	The product was expired by about 7 months. I didn't see it anywhere on the product information. I was not impressed.	1	0
1	B000KSTYBS	ATHNVIP63X6WH	Good coffee & a good cause	Caf&eacute; Altura's Biodynamic French Roast is a rich, full-bodied coffee grown in Chiapas, Mexico.  The beans are oily and fragrant, and produce an exceptionally smooth cup of coffee.<br /><br />Living on a small agricultural island where many of the local farms practice varying degrees of sustained agriculture, I find it an added benefit to be able to support biodynamic farming efforts with my purchase of an excellent cup of coffee.  As several of the other reviewers here have pointed out, you're not likely to find better coffee or a better value.	12	2
